untyCntrctNo,bsnsDivNm,dcsnCntrctNo,cntrctRefNo,cntrctNm,cmmnCntrctYn,lngtrmCtnuDivNm,cntrctCnclsDate,cntrctPrd,baseLawNm,totCntrctAmt,thtmCntrctAmt,grntymnyRate,cntrctInfoUrl,payDivNm,reqNo,ntceNo,cntrctInsttCd,cntrctInsttNm,cntrctInsttJrsdctnDivNm,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTelNo,cntrctInsttOfclFaxNo,dminsttList,corpList,cntrctDtlInfoUrl,crdtrNm,baseDtls,cntrctCnclsMthdNm,rgstDt,chgDt,dfrcmpnstRt,pubPrcrmntClsfcNo,pubPrcrmntClsfcNm,pubPrcrmntMidClsfcNm,pubPrcrmntLrgClsfcNm,cntrctDate,infoBizYn,_source_endpoint,_business_type,dminsttNm,cntrctAmt
R26TE14092306,물품,,R26TA0177306800,성분검정과 분석소모품 39종 구매,N,신규,,납품 후 0일 이내,국가계약법 (제21조제1항10호가목),0,26688860,10,http://www.g2b.go.kr,직불,R26DC00194463,R26BK01459475,1543152,농림축산식품부 국립농산물품질관리원 시험연구소,국가기관,품질조사과,오종훈,054-429-7714,054-429-7729,[1^1543152^농림축산식품부 국립농산물품질관리원 시험연구소^국가기관^품질조사과^오종훈^0544297714],[1^주계약업체^단독^에스와이상사^박서영^대한민국^100^에스와이상사^^5762601388],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01773068&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,시험연구소장,"추정가격 1억원 미만 물품·용역(소기업, 소상공인, 벤처기업, 창업자)",제한경쟁,2026-04-20 11:06:45,,0.075,,,,,2026-04-23,N,getCntrctInfoListThng,물품,농림축산식품부 국립농산물품질관리원 시험연구소,26688860
R26TE14092311,물품,R26TA0177150000,R26TA0177150000,기장읍 청강리 267-5번지 주변 노후관 개량공사(제수밸브),N,신규,2026-04-20,30,지방계약법 (제25조제1항5호나목),0,968000,5,http://www.g2b.go.kr,직불,,,6260360,부산광역시 상수도사업본부 기장사업소,지방자치단체,기장사업소업무부서,김우열,051-669-5556,051-669-5559,[1^6260360^부산광역시 상수도사업본부 기장사업소^지방자치단체^기장사업소업무부서^김우열^0516695556],[1^주계약업체^단독^주식회사 제운^진기종^대한민국^100^주식회사 제운^^6068661167],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01771500&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,부산광역시 상수도본부 기장사업소,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:06:50,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,부산광역시 상수도사업본부 기장사업소,968000
R26TE14092317,물품,,R26TA0177312300,2027년도 2차 국가투자예산 확보 추진상황 보고회 책자 제작,N,신규,,,지방계약법 (제25조제1항5호나목),0,5133000,5,http://www.g2b.go.kr,직불,,,5020000,경상북도 포항시,지방자치단체,문화예술과,임기욱,,,[1^5020000^경상북도 포항시^지방자치단체^문화예술과^임기욱^],[1^주계약업체^단독^제일커뮤니티^최해철^대한민국^100^제일커뮤니티^^5063269395],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01773123&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포항시장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:06:57,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,경상북도 포항시,5133000
R26TE14092323,물품,R26TA0176684600,R26TA0176684600,2026년 침출수처리약품 과산화수소 구매,N,신규,2026-04-20,2026/12/31,국가계약법 (제42조제1항),0,361462360,10,http://www.g2b.go.kr,대지급,R26DC00190251,R26BK01449466,1230133,조달청 인천지방조달청,국가기관,경영관리과,박정윤,070-4056-7879,050-5480-1729,[1^Z005009^수도권매립지관리공사^기타공공기관^경영지원처^이준우^0325609391],[1^주계약업체^단독^주식회사 동금솔루션^성유진^대한민국^100^주식회사 동금솔루션^^1568103032],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01766846&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,권혁재,예정가격이하 최저가격순 계약이행능력 심사,일반경쟁,2026-04-20 11:07:04,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,수도권매립지관리공사,361462360
R26TE14092333,물품,R26TA0177283500,R26TA0177283500,2026학년도 호서고등학교 무상우유 급식 계약체결,N,신규,2026-04-20,,지방계약법 (제25조제1항5호나목),0,3180000,5,http://www.g2b.go.kr,직불,,,8140108,충청남도교육청 호서고등학교,기타기관,행정실,고준석,041-354-2501,041-357-0126,[1^8140108^충청남도교육청 호서고등학교^기타기관^행정실^고준석^0413542501],[1^주계약업체^단독^우유나라충청^이선영^대한민국^100^우유나라충청^^2029122025],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01772835&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,손민석,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:07:20,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,충청남도교육청 호서고등학교,3180000
R26TE14092353,물품,R25TA0124542601,R25TA0124542601,2026학년도 중학교 교과용도서 구매(행복서적),N,신규,2026-04-20,,지방계약법 (제25조제1항8호사목),0,406831450,5,http://www.g2b.go.kr,직불,,,7271000,대구광역시교육청 대구광역시남부교육지원청,교육기관,재정평생교육과,정나혜,053-234-0149,,[1^7271000^대구광역시교육청 대구광역시남부교육지원청^교육기관^재정평생교육과^정나혜^0532340149],[1^주계약업체^단독^행복서적^안병선^대한민국^100^행복서적^^4189064133],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01245426&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,남부교육지원청교육장,"타법령에의한 위탁,대행자와 계약",수의계약,2026-04-20 11:07:34,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,대구광역시교육청 대구광역시남부교육지원청,406831450
R26TE14092357,물품,,0022B003413,모자외 1종,N,신규,,,국가계약법 (제10조제1항),6122000000,6122000000,10,http://www.g2b.go.kr,대지급,,20211033402,1230000,조달청,국가기관,운영지원과,김치헌,042-724-6315,050-5730-1788,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^ARTCAP^김기득^대한민국^100^ARTCAP^^1292726273],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=0022B0034_1&ctrtChgOrd=13&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,경쟁은 입찰의 방법으로 행함,일반경쟁,2026-04-20 11:07:36,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,각 수요기관,6122000000
R26TE14092362,물품,R26TA0176485400,R26TA0176485400,관급자재[국도32호선 당진1권역 포장도 보수공사-개질아스콘],N,신규,2026-04-20,납품 후 0일 이내,국가계약법 (제26조제1항2호아목),0,782325000,15,http://www.g2b.go.kr,직불,R26DC00198926,R26BK01467761,1613243,국토교통부 대전지방국토관리청 예산국토관리사무소,국가기관,,김성경,041-330-6519,041-330-6520,[1^1613243^국토교통부 대전지방국토관리청 예산국토관리사무소^국가기관^^김성경^0413306519],[1^주계약업체^단독^예도컨스텍 주식회사^민애란^대한민국^100^예도컨스텍 주식회사^^1288670394],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01764854&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,예산국토관리사무소장,"특허, 실용신안등록, 디자인등록 제품",수의계약,2026-04-20 11:07:38,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,국토교통부 대전지방국토관리청 예산국토관리사무소,782325000
R26TE14092366,물품,,R26TA0177312800,수탁신설공사 비축용 관급자재 구입(새들분수전 등),N,신규,,계약일부터 2026.5.15.까지,지방계약법 (제25조제1항5호나목),0,9549000,5,http://www.g2b.go.kr,직불,,,4830031,전라남도 나주시 상수도사업소,지방공기업,,정유미,061-339-7643,061-339-2832,[1^4830031^전라남도 나주시 상수도사업소^지방공기업^^정유미^0613397643],[1^주계약업체^단독^신화산업^이동창^대한민국^100^신화산업^^4110119744],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01773128&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,상수도특별회계(수입원),추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:07:46,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,전라남도 나주시 상수도사업소,9549000
R26TE14092378,물품,,R26TA0177262800,캠퍼스 명소화를 위한 박물관  환경구축 비품 구입,N,신규,,2026.06.18,국가계약법 (제26조제1항5호가3목),0,17500000,10,http://www.g2b.go.kr,직불,,,7000392,목포대학교,교육기관,재무과,이승상,061-450-2033,061-452-4793,[1^7000392^목포대학교^교육기관^재무과^이승상^0614502033],[1^주계약업체^단독^디자인인스^이정훈^대한민국^100^디자인인스^^4102569363],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01772628&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,목포대학교,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업.소상공인 계약),수의계약,2026-04-20 11:07:57,,0.075,,,,,2026-04-21,N,getCntrctInfoListThng,물품,목포대학교,17500000
R26TE14092379,물품,R26TA0177071500,R26TA0177071500,직장운동경기부 하키팀 하키화 구입,N,신규,2026-04-20,,지방계약법 (제25조제1항5호나목),0,5640000,5,http://www.g2b.go.kr,직불,,,3910000,경기도 평택시,지방자치단체,,정지혜,031-8024-2784,031-8024-2759,[1^3910000^경기도 평택시^지방자치단체^^정지혜^03180242784],[1^주계약업체^단독^대성스포츠^조병우^대한민국^100^대성스포츠^^2062365949],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01770715&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,평택시장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:07:59,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,경기도 평택시,5640000
R26TE14092380,물품,R26TA0176971500,R26TA0176971500,"2026년 1회차 원주소방서 소방공무원 피복 구입(수의품목, 개인선호업체)_세몽나이스",N,신규,2026-04-17,,지방계약법 (제25조제1항5호나목),0,8448000,0,http://www.g2b.go.kr,직불,,,6530148,강원특별자치도 원주소방서,지방자치단체,소방행정과,문병환,***********,033-769-1209,[1^6530148^강원특별자치도 원주소방서^지방자치단체^소방행정과^문병환^***********],[1^주계약업체^단독^주식회사 세몽나이스^이창구^대한민국^100^주식회사 세몽나이스^^1238140186],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01769715&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,원주소방서장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:08:01,,0.08,,,,,2026-04-17,N,getCntrctInfoListThng,물품,강원특별자치도 원주소방서,8448000
R26TE14092383,물품,R26TA0174991200,R26TA0174991200,횡계1리(377-37번지 일원) 배수로 정비공사 관급자재(전석),N,신규,2026-04-15,,지방계약법 (제25조제1항5호나목),0,3734500,5,http://www.g2b.go.kr,직불,,,4281082,강원특별자치도 평창군 대관령면,지방자치단체,총무팀,조영구,,,[1^4281082^강원특별자치도 평창군 대관령면^지방자치단체^총무팀^조영구^],[1^주계약업체^단독^강일산업물류^장치은^대한민국^100^강일산업물류^^3081265763],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01749912&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대관령면장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:08:05,,0.08,,,,,2026-04-15,N,getCntrctInfoListThng,물품,강원특별자치도 평창군 대관령면,3734500
R26TE14092386,물품,R25TA0111677701,R25TA0111677701,"2026학년도 함안여자중학교 교복(동,하복) 학교주관구매 ",N,신규,2026-04-20,,지방계약법 (제2조의2제1항1호),0,25688000,10,http://www.g2b.go.kr,직불,,R25BK01119825,9130013,경상남도함안교육청 함안여자중학교,기타기관,행정실,허윤정,055-583-5553,055-582-0691,[1^9130013^경상남도함안교육청 함안여자중학교^기타기관^행정실^허윤정^0555835553],[1^주계약업체^단독^엘리트학생복 중리점^진한범^대한민국^100^엘리트학생복 중리점^^6082447111],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01116777&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,함안여자중학교장,"[판로지원법 시행령] 소기업,소상공인제한",제한경쟁,2026-04-20 11:08:08,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,경상남도함안교육청 함안여자중학교,25688000
R26TE14092389,물품,,R26TA0177308500,서울물재생시설공단 가성소다 25% 긴급구매,N,신규,,,지방계약법 (제25조제1항5호나목),0,10296000,5,http://www.g2b.go.kr,직불,,R26BK01466888,B554408,서울물재생시설공단,지방공기업,재무팀,유상욱,,,[1^B554408^서울물재생시설공단^지방공기업^재무팀^유상욱^],[1^주계약업체^단독^주식회사 삼주^김원겸^대한민국^100^주식회사 삼주^^1408164392],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01773085&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서울물재생시설공단 이사장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:08:12,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,서울물재생시설공단,10296000
R26TE14092393,물품,R26TA0174153900,R26TA0174153900,03월 롤스크린 구매 및 설치,N,신규,2026-04-08,,국가계약법 (제26조제1항5호가2목),0,54942250,10,http://www.g2b.go.kr,직불,,,B554762,국립소방병원,기타기관,운영기획팀,남가경,,,[1^B554762^국립소방병원^기타기관^운영기획팀^남가경^],[1^주계약업체^단독^코리아담요(KOREA BLANKET)^박은경^대한민국^100^코리아담요(KOREA BLANKET)^^8443300688],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01741539&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,곽영호,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:08:15,,0.075,,,,,2026-04-08,N,getCntrctInfoListThng,물품,국립소방병원,54942250
R26TE14092395,물품,,00188073216,폴리에틸렌관,N,신규,,,국가계약법 (제7조의2),8064594000,8064594000,10,http://www.g2b.go.kr,대지급,,20171217420,1230000,조달청,국가기관,운영지원과,남유환,070-4056-6336,050-5480-2321,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^유한회사 수파이프^이선애^대한민국^100^유한회사 수파이프^^6198109459],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=001880732_1&ctrtChgOrd=16&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,[조달사업법 시행령] 다수공급자,일반경쟁,2026-04-20 11:08:18,,0.075,,,,,2026-04-22,N,getCntrctInfoListThng,물품,각 수요기관,8064594000
R26TE14092397,물품,R26TA0176494400,R26TA0176494400,관급자재[국도21호선 당진2권역 포장도 보수공사-개질아스콘],N,신규,2026-04-20,납품 후 0일 이내,국가계약법 (제26조제1항2호아목),0,732589200,15,http://www.g2b.go.kr,직불,R26DC00198971,R26BK01467898,1613243,국토교통부 대전지방국토관리청 예산국토관리사무소,국가기관,,김성경,041-330-6519,041-330-6520,[1^1613243^국토교통부 대전지방국토관리청 예산국토관리사무소^국가기관^^김성경^0413306519],[1^주계약업체^단독^대로건설(주)^김현유^대한민국^100^대로건설(주)^^1078144370],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01764944&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,예산국토관리사무소장,"특허, 실용신안등록, 디자인등록 제품",수의계약,2026-04-20 11:08:23,,0.075,,,,,2026-04-20,N,getCntrctInfoListThng,물품,국토교통부 대전지방국토관리청 예산국토관리사무소,732589200
R26TE14092406,물품,,R26TA0177314300,봉인선구매,N,신규,,,지방계약법 (제25조제1항5호나목),0,3308000,5,http://www.g2b.go.kr,직불,,,6270237,대구광역시 상수도사업본부 동부사업소,지방자치단체,,김민지,,,[1^6270237^대구광역시 상수도사업본부 동부사업소^지방자치단체^^김민지^],[1^주계약업체^단독^(주)한국산업코어^김성수^대한민국^100^(주)한국산업코어^^6068661338],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01773143&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,대구광역시상수도사업본부동부사업소장,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:08:32,,0.08,,,,,2026-04-20,N,getCntrctInfoListThng,물품,대구광역시 상수도사업본부 동부사업소,3308000
R26TE14092407,물품,,R26TA0177313700,항로표지 장비용품 구매(뉴마린),N,신규,,계약일로부터 90일,국가계약법 (제26조제1항5호가2목),0,10450000,10,http://www.g2b.go.kr,직불,,,1192358,해양수산부 인천지방해양수산청,국가기관,운영지원과,윤석현,032-880-6262,,[1^1192358^해양수산부 인천지방해양수산청^국가기관^운영지원과^윤석현^0328806262],[1^주계약업체^단독^뉴마린엔지니어링 주식회사^고성광^대한민국^100^뉴마린엔지니어링 주식회사^^6018132885],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01773137&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해양수산부 인천지방해양수산청,추정가격 2천만원 이하 물품 또는 용역,수의계약,2026-04-20 11:08:33,,0.075,,,,,2026-04-21,N,getCntrctInfoListThng,물품,해양수산부 인천지방해양수산청,10450000
R26TE14092411,물품,22233208401,22233208401,콘크리트블록,N,신규,2026-04-14,,국가계약법 (제21조제1항8호),5073700000,5073700000,10,http://www.g2b.go.kr,대지급,,20170802506,1230000,조달청,국가기관,운영지원과,전지원,070-4056-7764,050-5480-1996,[1^ZZ99999^각 수요기관^기타기관^x^이관데이터^],[1^주계약업체^단독^(합자)동진에코산업^신인숙^대한민국^100^(합자)동진에코산업^^3178113270],https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=222332084_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조달청장,중소기업청장이 지정.고시한 제품,제한경쟁,2026-04-20 11:08:40,,0.075,,,,,2026-04-14,N,getCntrctInfoListThng,물품,각 수요기관,5073700000
